,water2,water3,xtilt,ytilt
952,23.73,27.03,-1.4848871828627757,-2.1604222447881747
953,23.72,27.04,-1.4845297526938275,-2.160948906780313
954,23.73,27.06,-1.4853757241572254,-2.1614523825259098
955,23.71,27.07,-1.4894093026872715,-2.1617786988624528
956,23.69,27.1,-1.48463787740282,-2.1619343129375497
957,23.68,27.12,-1.4847707088522444,-2.162516309412178
958,23.65,27.16,-1.4854327723496639,-2.1617818388099037
959,23.6,27.18,-1.4871491168937068,-2.162238867410228
960,23.57,27.2,-1.4860041482129096,-2.1630203846545397
961,23.54,27.22,-1.4854992661788629,-2.1631603931135985
962,23.51,27.23,-1.4866288320415082,-2.1635097439547413
963,23.47,27.25,-1.4867830106093798,-2.1639588262156217
964,23.42,27.25,-1.4822537880536015,-2.1617902340104465
965,23.39,27.26,-1.4871125257514,-2.162224270358005
966,23.36,27.27,-1.4865512978095017,-2.1619394168847728
967,23.33,27.29,-1.4861013442574424,-2.1609436405281066
968,23.3,27.28,-1.4873000434149328,-2.161905411895071
969,23.27,27.29,-1.4858860744007012,-2.1626384503251974
970,23.25,27.3,-1.4858122304607042,-2.1627627929283646
971,23.22,27.31,-1.4851114259898877,-2.1623925539718134
972,23.19,27.31,-1.486292979771037,-2.162167514248263
973,23.17,27.31,-1.485480267219419,-2.1619529436813187
974,23.15,27.31,-1.4850701637939898,-2.1623988511443644
975,23.12,27.31,-1.4865125378492483,-2.1649637043871475
976,23.11,27.32,-1.4862479989577135,-2.16321120142248
977,23.09,27.31,-1.4866183304996692,-2.1642179480528827
978,23.07,27.31,-1.4863997446489985,-2.161055983662987
979,23.05,27.31,-1.4874236074519591,-2.163925111721568
980,23.03,27.31,-1.4860961955630252,-2.1633514098561077
981,23.02,27.3,-1.4854603601021221,-2.1619101338085893
982,23.0,27.3,-1.486365404384193,-2.160112406983323
983,22.99,27.31,-1.487207282569813,-2.1602607375469907
984,22.98,27.31,-1.4863982591598162,-2.1622208999539487
985,22.98,27.31,-1.4863914280967665,-2.1603518179845524
986,22.96,27.31,-1.4868065761504,-2.1600403510540676
987,22.94,27.31,-1.486694508107893,-2.1616145469454064
988,22.94,27.31,-1.4863040216726973,-2.161396213071175
989,22.93,27.32,-1.4859009674129895,-2.1592543057713733
990,22.92,27.32,-1.485382477479668,-2.1617585034159874
991,22.9,27.32,-1.486429279076427,-2.1599924039591802
992,22.89,27.32,-1.4856868068587006,-2.1593983131832473
993,22.89,27.32,-1.4855331720309621,-2.15976664476816
994,22.88,27.32,-1.4866056684102726,-2.159430293091242
995,22.86,27.31,-1.4851459136911171,-2.1591954265283335
996,22.86,27.32,-1.4860862115279578,-2.162345180607588
997,22.85,27.33,-1.4871283985930055,-2.1605255244301884
998,22.84,27.32,-1.4866432490737138,-2.1600959435668288
999,22.83,27.32,-1.4865130746531052,-2.1630405640189383
1000,22.81,27.34,-1.4860292876096777,-2.160192394621359
1001,22.8,27.34,-1.4865220965797716,-2.163156699215352
1002,22.79,27.33,-1.4858695962022783,-2.1594570083355147
1003,22.79,27.33,-1.4858134497122881,-2.159404048225299
1004,22.78,27.35,-1.4858987913152812,-2.1614450135103653
1005,22.77,27.34,-1.4849641647018914,-2.1618515436709673
1006,22.77,27.34,-1.4847683179040103,-2.160990967168297
1007,22.76,27.35,-1.4847444695165337,-2.1608929884966983
1008,22.76,27.34,-1.4849797638448794,-2.1610528024795825
1009,22.75,27.34,-1.4850610344072919,-2.161783313123888
1010,22.74,27.35,-1.4846749718711665,-2.1620117668452488
1011,22.73,27.36,-1.4843177136223002,-2.160520386079314
1012,22.81,27.36,-1.4853358155576886,-2.1618106289712147
1013,22.83,27.36,-1.4852470687860502,-2.1625584331046808
1014,22.84,27.37,-1.4855790670871514,-2.1608925352749235
1015,22.85,27.38,-1.4836032373007135,-2.1590890022719864
1016,22.86,27.38,-1.4821742064878287,-2.156664802947434
1017,22.87,27.37,-1.4817669248691023,-2.1569615753651687
1018,22.88,27.38,-1.4812468521798545,-2.1573789843117313
1019,22.88,27.39,-1.4817229508670524,-2.156721468872573
1020,22.88,27.4,-1.4816154429833823,-2.157751012103075
1021,22.88,27.42,-1.4805806340001288,-2.157268395862513
1022,22.87,27.42,-1.4807075783068167,-2.156860173016342
1023,22.88,27.43,-1.4810378141597658,-2.1579287239980665
1024,22.87,27.44,-1.48086155188477,-2.1575161012518214
1025,22.87,27.46,-1.480961384877652,-2.158074333769832
1026,22.86,27.46,-1.4813377552713725,-2.1574624666610838
1027,22.85,27.47,-1.4809068264088852,-2.158387999251311
1028,22.85,27.46,-1.4801925651764998,-2.1579484585346806
1029,22.85,27.48,-1.4803225226253451,-2.155636275844201
1030,22.84,27.49,-1.480359939824913,-2.157313783416597
1031,22.82,27.51,-1.4797887066742783,-2.1557889364953953
1032,22.81,27.51,-1.4798349527182677,-2.1552954333777876
1033,22.79,27.53,-1.4804607605734343,-2.155219520329606
1034,22.78,27.54,-1.4794735544711546,-2.155997168861398
1035,22.75,27.54,-1.4788809238037812,-2.155146091567747
1036,22.72,27.56,-1.4774926137307975,-2.1558588469875377
1037,22.7,27.56,-1.476675765101934,-2.1558011463746265
1038,22.67,27.56,-1.4756089533456977,-2.155068261576214
1039,22.65,27.56,-1.4760438961653226,-2.1556579473890234
1040,22.63,27.56,-1.4753590497376394,-2.1548213575884505
1041,22.62,27.57,-1.4724976381509751,-2.1499924774316708
1042,22.6,27.57,-1.47405802928518,-2.153912577143778
1043,22.58,27.57,-1.4749216355803922,-2.1541077771412573
1044,22.56,27.57,-1.4737002998988842,-2.154151709459827
1045,22.55,27.57,-1.4748388216676276,-2.154733478351144
1046,22.53,27.58,-1.473996081139302,-2.1515606579930324
1047,22.51,27.57,-1.4740511030071028,-2.1532246062393052
1048,22.49,27.57,-1.4733316166740367,-2.1535522317011395
1049,22.48,27.56,-1.4740344138586627,-2.1533646301926734
1050,22.46,27.56,-1.4725712753057174,-2.149684838876922
1051,22.45,27.55,-1.4720521390496757,-2.152608765784663
1052,22.43,27.55,-1.4728473957736248,-2.148838416018413
1053,22.42,27.56,-1.4728266111658048,-2.1521161379824165
1054,22.41,27.55,-1.47254884373695,-2.150715535068995
1055,22.38,27.54,-1.4708210778007276,-2.149649523522696
1056,22.38,27.54,-1.4713032376535107,-2.150588360818154
1057,22.37,27.53,-1.4700469141031134,-2.1499016630078986
